bar,datetime,target_position,net_return,economic_equity,trade_cost,commission_paid_cum,termination_cause
540,2023-01-01 00:00:00,-1.0,0.0,10000.0,0.0,0.0,
541,2023-01-01 04:00:00,-1.0,-0.00017263702975001127,9998.2736297025,0.0,0.5969652975,
542,2023-01-01 08:00:00,-1.0,-0.00012802210135542946,9996.9936297025,0.0,0.5969652975,
543,2023-01-01 12:00:00,-1.0,-4.701413418961575e-05,9996.5236297025,0.0,0.5969652975,
544,2023-01-01 16:00:00,-1.0,-0.0004971728356879535,9991.5536297025,0.0,0.5969652975,
545,2023-01-01 20:00:00,-1.0,0.00014412173055045052,9992.9936297025,0.0,0.5969652975,
546,2023-01-02 00:00:00,-1.0,-0.0001601121805225869,9991.3936297025,0.0,0.5969652975,
547,2023-01-02 04:00:00,-1.0,-0.0011159604368756737,9980.2436297025,0.0,0.5969652975,
548,2023-01-02 08:00:00,-1.0,-0.00042684328740449917,9975.9836297025,0.0,0.5969652975,
549,2023-01-02 12:00:00,-1.0,-0.00016539722409802948,9974.3336297025,0.0,0.5969652975,
550,2023-01-02 16:00:00,-1.0,1.3033452140875923e-05,9974.463629702499,0.0,0.5969652975,
551,2023-01-02 20:00:00,-1.0,0.00048824680512127294,9979.3336297025,0.0,0.5969652975,
552,2023-01-03 00:00:00,-1.0,-0.00015932927578121703,9977.7436297025,0.0,0.5969652975,
553,2023-01-03 04:00:00,-1.0,-0.0001022275213570234,9976.7236297025,0.0,0.5969652975,
554,2023-01-03 08:00:00,-1.0,0.0001633802900131709,9978.3536297025,0.0,0.5969652975,
555,2023-01-03 12:00:00,-1.0,0.0003226985251769676,9981.5736297025,0.0,0.5969652975,
556,2023-01-03 16:00:00,-1.0,0.00022641720472571514,9983.8336297025,0.0,0.5969652975,
557,2023-01-03 20:00:00,-1.0,-0.0005058177236623163,9978.7836297025,0.0,0.5969652975,
558,2023-01-04 00:00:00,-1.0,-0.0036266945294092245,9942.5936297025,0.0,0.5969652975,
559,2023-01-04 04:00:00,-1.0,-0.00012672749655950888,9941.3336297025,0.0,0.5969652975,
560,2023-01-04 08:00:00,-1.0,4.2247852817700604e-05,9941.7536297025,0.0,0.5969652975,
561,2023-01-04 12:00:00,-1.0,-0.0004325192677429035,9937.4536297025,0.0,0.5969652975,
562,2023-01-04 16:00:00,-1.0,0.0001509441005607126,9938.9536297025,0.0,0.5969652975,
563,2023-01-04 20:00:00,-1.0,-0.00025354781739495014,9936.4336297025,0.0,0.5969652975,
564,2023-01-05 00:00:00,-1.0,0.00041564208587407947,9940.5636297025,0.0,0.5969652975,
565,2023-01-05 04:00:00,-1.0,0.00017504037646332016,9942.3036297025,0.0,0.5969652975,
566,2023-01-05 08:00:00,-1.0,-0.0004908319220326973,9937.4236297025,0.0,0.5969652975,
567,2023-01-05 12:00:00,-1.0,0.0006842819883088325,9944.2236297025,0.0,0.5969652975,
568,2023-01-05 16:00:00,-1.0,-0.0004535296236228836,9939.713629702499,0.0,0.5969652975,
569,2023-01-05 20:00:00,-1.0,0.0002394435180597121,9942.0936297025,0.0,0.5969652975,
570,2023-01-06 00:00:00,-1.0,2.2128136003773946e-05,9942.3136297025,0.0,0.5969652975,
571,2023-01-06 04:00:00,-1.0,0.0003339262996171488,9945.6336297025,0.0,0.5969652975,
