bar,datetime,target_position,net_return,economic_equity,trade_cost,commission_paid_cum,termination_cause
540,2024-01-01 00:00:00,1.0,0.0,10000.0,0.0,0.0,
541,2024-01-01 04:00:00,1.0,0.0009505606310002968,10009.505606310002,0.0,1.13701369,
542,2024-01-01 08:00:00,1.0,0.0019781196773112075,10029.305606310001,0.0,1.13701369,
543,2024-01-01 12:00:00,1.0,0.0010200107965165905,10039.53560631,0.0,1.13701369,
544,2024-01-01 16:00:00,1.0,0.002247115891079954,10062.095606310002,0.0,1.13701369,
545,2024-01-01 20:00:00,1.0,0.0014688789073649122,10076.87560631,0.0,1.13701369,
546,2024-01-02 00:00:00,1.0,0.0034127641685350874,10111.26560631,0.0,1.13701369,
547,2024-01-02 04:00:00,1.0,-5.8350756766967216e-05,10110.67560631,0.0,1.13701369,
548,2024-01-02 08:00:00,1.0,0.000534088938293209,10116.075606310002,0.0,1.13701369,
549,2024-01-02 12:00:00,1.0,-0.0033372625229236563,10082.315606310001,0.0,1.13701369,
550,2024-01-02 16:00:00,1.0,0.0011614395400070254,10094.02560631,0.0,1.13701369,
551,2024-01-02 20:00:00,1.0,-0.001372098758234075,10080.17560631,0.0,1.13701369,
552,2024-01-03 00:00:00,1.0,0.0013065248577373012,10093.345606310002,0.0,1.13701369,
553,2024-01-03 04:00:00,1.0,-0.0006806464643106525,10086.475606310001,0.0,1.13701369,
554,2024-01-03 08:00:00,1.0,-0.0053497378178601895,10032.51560631,0.0,1.13701369,
555,2024-01-03 12:00:00,1.0,-0.006706194402297583,9965.235606310001,0.0,1.13701369,
556,2024-01-03 16:00:00,1.0,-0.003398815776975095,9931.36560631,0.0,1.13701369,
557,2024-01-03 20:00:00,1.0,0.0003212045680780484,9934.555606310001,0.0,1.13701369,
558,2024-01-04 00:00:00,1.0,0.002150071009359822,9955.915606310002,0.0,1.13701369,
559,2024-01-04 04:00:00,1.0,-0.0009270870068596171,9946.68560631,0.0,1.13701369,
560,2024-01-04 08:00:00,1.0,0.0006323714500446886,9952.975606310001,0.0,1.13701369,
561,2024-01-04 12:00:00,1.0,0.004896023252493942,10001.70560631,0.0,1.13701369,
