bar,datetime,requested_exposure,position_units,realized_exposure,sigma_ann,net_return,economic_equity,commission_paid_cum,close_reasons
540,2023-01-01 00:00:00,-1.0,0.0,0.0,0.4147451067703175,0.0,10000.0,0.0,
541,2023-01-01 04:00:00,-1.0,-8.347936417540451,-0.9995786351128828,0.4146082653779948,-0.0019509676675646404,9980.490323324353,10.081475545997426,entry_fill
542,2023-01-01 08:00:00,-1.0,-8.347936417540451,-1.001721727667813,0.41445023792032243,-0.001070624615454041,9969.804964709901,10.081475545997426,
543,2023-01-01 12:00:00,-1.0,-8.347936417540451,-1.0025097979990116,0.4128062523001433,-0.00039354131100177714,9965.881434593657,10.081475545997426,
544,2023-01-01 16:00:00,-1.0,-8.347936417540451,-1.0108813552708633,0.4120257236369815,-0.0041631283963662336,9924.39219059848,10.081475545997426,
545,2023-01-01 20:00:00,-1.0,-8.347936417540451,-1.0084485999666264,0.41162383350398535,0.0012112609226231363,9936.41321903974,10.081475545997426,
546,2023-01-02 00:00:00,-1.0,-8.347936417540451,-1.0111520252550463,0.4109441245976302,-0.0013442172717286205,9923.056520771674,10.081475545997426,
547,2023-01-02 04:00:00,-1.0,-8.347936417540451,-1.0301955089153059,0.41022784119198596,-0.00938012303575353,9829.9770297161,10.081475545997426,
548,2023-01-02 08:00:00,-1.0,0.0,0.0,0.4107964225776595,-0.007588897519888338,9755.378341414727,20.38976165573908,envelope_close_sl
549,2023-01-02 12:00:00,-1.0,-7.9877904933013095,-1.0005883327653196,0.410634980249534,-0.002458851476968449,9731.391314971554,30.22454010926219,entry_fill
550,2023-01-02 16:00:00,-1.0,-7.9877904933013095,-1.0003748776961714,0.41063755807619096,0.00010670753343688943,9732.429727735684,30.22454010926219,
551,2023-01-02 20:00:00,-1.0,-7.9877904933013095,-0.9924112064027375,0.4104445208812176,0.003997001857770188,9771.330267438061,30.22454010926219,
552,2023-01-03 00:00:00,-1.0,-7.9877904933013095,-0.9950042745346999,0.40446408463640815,-0.00129978073985193,9758.629680553713,30.22454010926219,
553,2023-01-03 04:00:00,-1.0,-7.9877904933013095,-0.9966713089928927,0.40177564823098183,-0.0008349068024789963,9750.482134250546,30.22454010926219,
554,2023-01-03 08:00:00,-1.0,-7.9877904933013095,-0.9940086520380818,0.4017911004374742,0.0013353286868085235,9763.502232754625,30.22454010926219,
555,2023-01-03 12:00:00,-1.0,-7.9877904933013095,-0.9887694957097661,0.40177808697197265,0.002634370820558951,9789.222918143056,30.22454010926219,
556,2023-01-03 16:00:00,-1.0,-7.9877904933013095,-0.9851087363028553,0.40161556034396684,0.0018441102696111766,9807.275324657916,30.22454010926219,
557,2023-01-03 20:00:00,-1.0,-7.9877904933013095,-0.9933074167322216,0.3982256953006902,-0.004113103859718192,9766.936982666746,30.22454010926219,
558,2023-01-04 00:00:00,-1.0,0.0,0.0,0.39851619303487545,-0.022685215241011303,9545.371914969557,40.25164976331378,envelope_close_sl
559,2023-01-04 04:00:00,-1.0,-7.607182293112566,-0.9999008808365695,0.4104990993704041,-0.002119934207473695,9525.136354523955,49.87463558571558,entry_fill
560,2023-01-04 08:00:00,-1.0,-7.607182293112566,-0.9992302790081911,0.41014750798012845,0.0003354300079483341,9528.331371087063,49.87463558571558,
561,2023-01-04 12:00:00,-1.0,-7.607182293112566,-1.0061173054594663,0.4101221651415106,-0.00343301283156916,9495.620487226677,49.87463558571558,
562,2023-01-04 16:00:00,-1.0,-7.607182293112566,-1.0037094717794923,0.4029192656247677,0.001201688026076786,9507.031260666346,49.87463558571558,
563,2023-01-04 20:00:00,1.0,-7.607182293112566,-1.0077579405594392,0.4013478966444573,-0.0020164127847097646,9487.861161287703,49.87463558571558,reversal_close
